league_id,league_name,match_id,team,opponent,side,result,win,pos1_player,pos1_hero,pos1_lh_5m,pos1_networth_10m,enemy_pos1_player,enemy_pos1_hero,enemy_pos1_networth_10m,pos1_vs_enemy_pos1_diff_10m,enemy_pos3_player,enemy_pos3_hero,enemy_pos3_networth_10m,pos1_vs_enemy_pos3_diff_10m,team_networth_10m,enemy_team_networth_10m,team_networth_diff_10m,pos1_kda_10m,pos1_role_source,enemy_pos1_role_source,enemy_pos3_role_source
19696,DreamLeague Season 29,8809159511,VG,TSpirit,Radiant,负,0,pUx,kez,20,4149,兜圈。,alchemist,4475,-326,pos3jungler,primal_beast,4020,129,17009,16236,773,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809159511,TSpirit,VG,Dire,胜,1,兜圈。,alchemist,23,4475,pUx,kez,4149,326,`#t.,bristleback,4642,-167,16236,17009,-773,1/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809166456,Aurora,Liquid,Radiant,胜,1,`!,tiny,28,4594,uǍ,nevermore,5127,-533,50centaur,pangolier,3394,1200,15398,16092,-694,1/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809166456,Liquid,Aurora,Dire,负,0,uǍ,nevermore,32,5127,`!,tiny,4594,533,Щa,magnataur,3624,1503,16092,15398,694,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809158835,VP,FLCN,Radiant,胜,1,nokia,lone_druid,23,4438,,alchemist,4946,-508,,dawnbreaker,3492,946,16070,16882,-812,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809158835,FLCN,VP,Dire,负,0,,alchemist,23,4946,nokia,lone_druid,4438,508,saberlight,axe,4026,920,16882,16070,812,1/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809158915,GL,EX-ROIC,Radiant,负,0,鬼,tiny,22,3894,.tv/yumadota2,kez,4472,-578,GAMBOT-PARIS,shredder,3807,87,14278,14708,-430,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809158915,EX-ROIC,GL,Dire,胜,1,.tv/yumadota2,kez,23,4472,鬼,tiny,3894,578,помойка,slardar,3373,1099,14708,14278,430,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809227928,Liquid,Aurora,Radiant,胜,1,`,luna,24,4778,зݵ,windrunner,4549,229,Ǎ,largo,3908,870,17965,15528,2437,1/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809227928,Aurora,Liquid,Dire,负,0,зݵ,windrunner,27,4549,`,luna,4778,-229,`^8,slardar,4200,349,15528,17965,-2437,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809246462,EX-HERO,GL,Radiant,胜,1,.tv/yumadota2,alchemist,21,5633,鬼,chaos_knight,4134,1499,помойка,lycan,4379,1254,17546,16110,1436,3/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809246462,GL,EX-HERO,Dire,负,0,鬼,chaos_knight,23,4134,.tv/yumadota2,alchemist,5633,-1499,GAMBOT-PARIS,tidehunter,4053,81,16110,17546,-1436,0/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809244962,TSpirit,VG,Radiant,胜,1,兜圈。,alchemist,30,5112,D9,windrunner,4182,930,,shredder,4228,884,15700,15998,-298,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809244962,VG,TSpirit,Dire,负,0,D9,windrunner,25,4182,兜圈。,alchemist,5112,-930,pos3jungler,legion_commander,3819,363,15998,15700,298,2/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809303579,Aurora,Liquid,Radiant,负,0,0̯H,windrunner,28,5499,@,luna,4363,1136,s͠,slardar,3557,1942,18095,14762,3333,2/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809303579,Liquid,Aurora,Dire,胜,1,@,luna,24,4363,0̯H,windrunner,5499,-1136,ڳH,abyssal_underlord,4528,-165,14762,18095,-3333,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809242493,FLCN,VP,Radiant,胜,1,v:,life_stealer,24,4512,nokia,windrunner,4708,-196,saberlight,abyssal_underlord,4245,267,15429,16949,-1520,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809242493,VP,FLCN,Dire,负,0,nokia,windrunner,24,4708,v:,life_stealer,4512,196,,tidehunter,4163,545,16949,15429,1520,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809373469,RKX,BetBoom,Radiant,负,0,`ND,kez,22,4781,P.,tiny,4867,-86,Р!R,tidehunter,3914,867,15584,17116,-1532,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809373469,BetBoom,RKX,Dire,胜,1,P.,tiny,29,4867,`ND,kez,4781,86,underrated,shredder,3840,1027,17116,15584,1532,1/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809385333,NGX,NAVI,Radiant,负,0,jL,kez,19,3798,winter,ursa,3407,391,ƬψƬ ☢ Sιrιus-妥,axe,4896,-1098,16811,14968,1843,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809385333,NAVI,NGX,Dire,胜,1,winter,ursa,13,3407,jL,kez,3798,-391,Ͼ,viper,4565,-1158,14968,16811,-1843,2/2/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809412954,PV,Tundra,Radiant,胜,1,destroy,tiny,24,3993,Preacher Man,lone_druid,4727,-734,not human (животное),batrider,3727,266,15249,14806,443,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809412954,Tundra,PV,Dire,负,0,Preacher Man,lone_druid,31,4727,destroy,tiny,3993,734,strafe instructor,abyssal_underlord,3098,1629,14806,15249,-443,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809425113,FLCN,VP,Radiant,胜,1,pT,alchemist,25,4760,nokia,furion,4030,730,saberlight,tidehunter,4482,278,18482,16004,2478,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809425113,VP,FLCN,Dire,负,0,nokia,furion,30,4030,pT,alchemist,4760,-730,fG>,shredder,5889,-1859,16004,18482,-2478,1/2/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809470214,RKX,BetBoom,Radiant,负,0,yR,terrorblade,20,4301,07,life_stealer,4407,-106,W,lycan,3814,487,14189,15279,-1090,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809470214,BetBoom,RKX,Dire,胜,1,07,life_stealer,24,4407,yR,terrorblade,4301,106,underrated,largo,3676,731,15279,14189,1090,2/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809490207,NGX,NAVI,Radiant,负,0,rin,tiny,26,4179,winter,necrolyte,4955,-776,ƬψƬ ☢ Sιrιus-妥,axe,4648,-469,15834,15405,429,1/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809490207,NAVI,NGX,Dire,胜,1,winter,necrolyte,26,4955,rin,tiny,4179,776,malrincyq,bristleback,4349,606,15405,15834,-429,2/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809504168,PV,Tundra,Radiant,负,0,destroy,tiny,26,3883,Preacher Man,doom_bringer,5012,-1129,not human (животное),tidehunter,4439,-556,12837,17808,-4971,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809504168,Tundra,PV,Dire,胜,1,Preacher Man,doom_bringer,25,5012,destroy,tiny,3883,1129,strafe instructor,largo,2828,2184,17808,12837,4971,2/0/5,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809536007,PlayTime,XG,Radiant,负,0,{C,nevermore,30,5280,P,drow_ranger,4575,705,0A,axe,3104,2176,16784,14931,1853,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809536007,XG,PlayTime,Dire,胜,1,P,drow_ranger,26,4575,{C,nevermore,5280,-705,^,primal_beast,3416,1159,14931,16784,-1853,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809600367,PV,Tundra,Radiant,胜,1,destroy,phantom_lancer,23,5315,Preacher Man,doom_bringer,3479,1836,not human (животное),tidehunter,3065,2250,16322,14012,2310,4/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809600367,Tundra,PV,Dire,负,0,Preacher Man,doom_bringer,18,3479,destroy,phantom_lancer,5315,-1836,strafe instructor,dawnbreaker,3079,400,14012,16322,-2310,1/2/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809634682,XG,PlayTime,Radiant,胜,1,@+,drow_ranger,30,5309,Y>,monkey_king,3478,1831,P#,slardar,3048,2261,19703,13813,5890,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809634682,PlayTime,XG,Dire,负,0,Y>,monkey_king,20,3478,@+,drow_ranger,5309,-1831,,abyssal_underlord,4848,-1370,13813,19703,-5890,0/3/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809655926,VG,GL,Radiant,胜,1,I,ursa,28,4752,鬼,drow_ranger,4014,738,помойка,slardar,2883,1869,18220,12919,5301,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809655926,GL,VG,Dire,负,0,鬼,drow_ranger,28,4014,I,ursa,4752,-738,|I,beastmaster,4058,-44,12919,18220,-5301,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809656567,Aurora,FLCN,Radiant,负,0,tragic,ursa,23,3416,,alchemist,4672,-1256,0Є,razor,4230,-814,15098,16657,-1559,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809656567,FLCN,Aurora,Dire,胜,1,,alchemist,22,4672,tragic,ursa,3416,1256,gD,dawnbreaker,4767,-95,16657,15098,1559,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809696561,Liquid,TSpirit,Radiant,负,0,0&,kez,24,4685,兜圈。,terrorblade,4343,342,pos3jungler,axe,4144,541,17079,16022,1057,2/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809696561,TSpirit,Liquid,Dire,胜,1,兜圈。,terrorblade,25,4343,0&,kez,4685,-342,,tidehunter,3830,513,16022,17079,-1057,0/2/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809710774,VP,EX-HERO,Radiant,胜,1,nokia,terrorblade,26,4355,.tv/yumadota2,tiny,4354,1,GAMBOT-PARIS,lycan,3949,406,14391,16746,-2355,1/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809710774,EX-HERO,VP,Dire,负,0,.tv/yumadota2,tiny,15,4354,nokia,terrorblade,4355,-1,saberlight,tidehunter,3691,663,16746,14391,2355,2/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809726019,GL,VG,Radiant,负,0,鬼,faceless_void,24,4423,`,muerta,4716,-293,@v,batrider,3353,1070,17334,16688,646,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809726019,VG,GL,Dire,胜,1,`,muerta,23,4716,鬼,faceless_void,4423,293,помойка,axe,4236,480,16688,17334,-646,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809747666,FLCN,Aurora,Radiant,胜,1,ֺS,luna,27,4170,@S,furion,4052,118,@HS,mars,3212,958,17343,14528,2815,1/1/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809747666,Aurora,FLCN,Dire,负,0,@S,furion,33,4052,ֺS,luna,4170,-118,pS,doom_bringer,5789,-1737,14528,17343,-2815,1/2/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809797141,VP,EX-HERO,Radiant,胜,1,nokia,tiny,25,4801,.tv/yumadota2,ursa,5414,-613,GAMBOT-PARIS,doom_bringer,3018,1783,15380,14704,676,2/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809797141,EX-HERO,VP,Dire,负,0,.tv/yumadota2,ursa,20,5414,nokia,tiny,4801,613,saberlight,beastmaster,3156,2258,14704,15380,-676,5/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809802771,TSpirit,Liquid,Radiant,负,0,兜圈。,phantom_lancer,22,4027,0;@,kez,4402,-375,p3,doom_bringer,3863,164,14444,16553,-2109,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809802771,Liquid,TSpirit,Dire,胜,1,0;@,kez,28,4402,兜圈。,phantom_lancer,4027,375,pos3jungler,tidehunter,3816,586,16553,14444,2109,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809888784,Liquid,TSpirit,Radiant,负,0,4,muerta,25,3355,兜圈。,faceless_void,4024,-669,pos3jungler,death_prophet,3387,-32,13950,15240,-1290,1/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8809888784,TSpirit,Liquid,Dire,胜,1,兜圈。,faceless_void,25,4024,4,muerta,3355,669,Wb[,abyssal_underlord,3685,339,15240,13950,1290,1/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810373967,PV,BetBoom,Radiant,胜,1,destroy,necrolyte,21,5018,",",alchemist,4486,532,@,axe,3265,1753,17251,15918,1333,2/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810373967,BetBoom,PV,Dire,负,0,",",alchemist,22,4486,destroy,necrolyte,5018,-532,strafe instructor,dawnbreaker,5000,-514,15918,17251,-1333,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810373970,RKX,NAVI,Radiant,胜,1,,naga_siren,25,4627,winter,monkey_king,4247,380,ƬψƬ ☢ Sιrιus-妥,bristleback,5313,-686,15859,16800,-941,1/2/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810373970,NAVI,RKX,Dire,负,0,winter,monkey_king,23,4247,,naga_siren,4627,-380,underrated,abyssal_underlord,4186,61,16800,15859,941,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810373959,XG,Tundra,Radiant,胜,1,U>,drow_ranger,22,4274,Last Call,kez,4054,220,not human (животное),brewmaster,2438,1836,15831,13833,1998,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810373959,Tundra,XG,Dire,负,0,Last Call,kez,24,4054,U>,drow_ranger,4274,-220,@h,doom_bringer,3485,569,13833,15831,-1998,1/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810373935,PlayTime,NGX,Radiant,胜,1,@T,kez,21,3399,=,muerta,3775,-376,`8M,axe,4170,-771,15769,15367,402,0/2/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810373935,NGX,PlayTime,Dire,负,0,=,muerta,27,3775,@T,kez,3399,376,d,doom_bringer,4380,-605,15367,15769,-402,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810429061,PV,BetBoom,Radiant,负,0,destroy,storm_spirit,31,4528,p,monkey_king,4668,-140,0K,pangolier,3244,1284,15313,16550,-1237,2/2/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810429061,BetBoom,PV,Dire,胜,1,p,monkey_king,27,4668,destroy,storm_spirit,4528,140,strafe instructor,dawnbreaker,3237,1431,16550,15313,1237,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810441572,RKX,NAVI,Radiant,负,0,pW,faceless_void,17,3949,winter,windrunner,5531,-1582,ƬψƬ ☢ Sιrιus-妥,abyssal_underlord,4810,-861,14270,18309,-4039,1/0/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810441572,NAVI,RKX,Dire,胜,1,winter,windrunner,24,5531,pW,faceless_void,3949,1582,underrated,centaur,3140,2391,18309,14270,4039,5/0/5,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810453731,NGX,PlayTime,Radiant,负,0,rin,terrorblade,28,4721,pxA,necrolyte,5290,-569,Qo,tidehunter,4058,663,15861,17424,-1563,2/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810453731,PlayTime,NGX,Dire,胜,1,pxA,necrolyte,35,5290,rin,terrorblade,4721,569,҉,axe,3379,1911,17424,15861,1563,2/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810506148,PV,BetBoom,Radiant,胜,1,destroy,terrorblade,26,4430,`;,alchemist,4830,-400,L,tidehunter,3203,1227,16757,14909,1848,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810506148,BetBoom,PV,Dire,负,0,`;,alchemist,19,4830,destroy,terrorblade,4430,400,strafe instructor,largo,4612,218,14909,16757,-1848,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810508497,RKX,NAVI,Radiant,负,0,,tiny,27,4817,winter,windrunner,3739,1078,ƬψƬ ☢ Sιrιus-妥,axe,4612,205,17224,16066,1158,1/0/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810508497,NAVI,RKX,Dire,胜,1,winter,windrunner,17,3739,,tiny,4817,-1078,underrated,slardar,4038,-299,16066,17224,-1158,0/2/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810452708,Tundra,XG,Radiant,负,0,Last Call,muerta,29,4061,`ҹ,kez,4578,-517,@p,brewmaster,3370,691,14757,16114,-1357,0/1/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810452708,XG,Tundra,Dire,胜,1,`ҹ,kez,26,4578,Last Call,muerta,4061,517,not human (животное),largo,3250,1328,16114,14757,1357,0/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810600432,TSpirit,Aurora,Radiant,胜,1,兜圈。,kez,32,5309,Pĩ,doom_bringer,3733,1576,pP,magnataur,2770,2539,17098,13602,3496,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810600432,Aurora,TSpirit,Dire,负,0,Pĩ,doom_bringer,19,3733,兜圈。,kez,5309,-1576,pos3jungler,largo,3561,172,13602,17098,-3496,0/2/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810636217,VP,VG,Radiant,胜,1,nokia,life_stealer,24,4786,>,juggernaut,4234,552,=,pangolier,3717,1069,16147,15404,743,2/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810636217,VG,VP,Dire,负,0,>,juggernaut,21,4234,nokia,life_stealer,4786,-552,saberlight,tidehunter,3740,494,15404,16147,-743,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810614945,EX-HERO,FLCN,Radiant,负,0,.tv/yumadota2,ursa,21,4155,1,windrunner,4793,-638,YeS signature player,razor,4930,-775,14920,17729,-2809,3/2/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810614945,FLCN,EX-HERO,Dire,胜,1,1,windrunner,28,4793,.tv/yumadota2,ursa,4155,638,GAMBOT-PARIS,shredder,3447,1346,17729,14920,2809,0/0/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810642364,GL,Liquid,Radiant,负,0,鬼,luna,18,4065,yondaime,kez,4550,-485,,centaur,4353,-288,13602,17696,-4094,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810642364,Liquid,GL,Dire,胜,1,yondaime,kez,23,4550,鬼,luna,4065,485,помойка,doom_bringer,3321,1229,17696,13602,4094,1/1/3,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810706519,Aurora,TSpirit,Radiant,负,0,,faceless_void,16,3374,兜圈。,alchemist,3975,-601,pos3jungler,doom_bringer,4659,-1285,15517,15872,-355,0/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810706519,TSpirit,Aurora,Dire,胜,1,兜圈。,alchemist,22,3975,,faceless_void,3374,601,pf,centaur,4045,-70,15872,15517,355,1/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810741766,VP,VG,Radiant,胜,1,nokia,tiny,28,4917,,faceless_void,4174,743,T,dawnbreaker,4329,588,17110,15521,1589,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810741766,VG,VP,Dire,负,0,,faceless_void,21,4174,nokia,tiny,4917,-743,saberlight,magnataur,3890,284,15521,17110,-1589,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810753165,EX-HERO,FLCN,Radiant,负,0,.tv/yumadota2,terrorblade,19,3861,D,life_stealer,3604,257,PZe,abyssal_underlord,4291,-430,16990,16002,988,0/2/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810753165,FLCN,EX-HERO,Dire,胜,1,D,life_stealer,26,3604,.tv/yumadota2,terrorblade,3861,-257,GAMBOT-PARIS,kunkka,5172,-1568,16002,16990,-988,0/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810792178,Liquid,GL,Radiant,胜,1,*,troll_warlord,28,4972,鬼,faceless_void,4535,437,помойка,lycan,2931,2041,18574,14221,4353,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810792178,GL,Liquid,Dire,负,0,鬼,faceless_void,19,4535,*,troll_warlord,4972,-437,,dawnbreaker,4664,-129,14221,18574,-4353,2/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810894235,PV,XG,Radiant,负,0,destroy,monkey_king,29,4779,!gD,lone_druid,4190,589,J,shredder,4126,653,17024,15411,1613,1/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810894235,XG,PV,Dire,胜,1,!gD,lone_druid,25,4190,destroy,monkey_king,4779,-589,strafe instructor,beastmaster,4506,-316,15411,17024,-1613,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810894092,NAVI,BetBoom,Radiant,胜,1,winter,ursa,15,3974,P(<,life_stealer,4591,-617,B,mars,3979,-5,15036,16963,-1927,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810894092,BetBoom,NAVI,Dire,负,0,P(<,life_stealer,26,4591,winter,ursa,3974,617,ƬψƬ ☢ Sιrιus-妥,axe,4201,390,16963,15036,1927,0/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810895940,NGX,Tundra,Radiant,负,0,P6,templar_assassin,13,3187,Last Call,kez,4059,-872,not human (животное),doom_bringer,4536,-1349,13979,16030,-2051,0/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810895940,Tundra,NGX,Dire,胜,1,Last Call,kez,25,4059,P6,templar_assassin,3187,872,GA,slardar,3391,668,16030,13979,2051,1/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810894132,RKX,PlayTime,Radiant,负,0,!?,necrolyte,29,5100,(<,tiny,4713,387,`m¼,axe,2832,2268,17896,15265,2631,2/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810894132,PlayTime,RKX,Dire,胜,1,(<,tiny,24,4713,!?,necrolyte,5100,-387,underrated,pangolier,4502,211,15265,17896,-2631,1/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810990695,BetBoom,NAVI,Radiant,负,0,0K<,necrolyte,29,5291,winter,faceless_void,3985,1306,ƬψƬ ☢ Sιrιus-妥,axe,4092,1199,16893,14544,2349,2/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810990695,NAVI,BetBoom,Dire,胜,1,winter,faceless_void,18,3985,0K<,necrolyte,5291,-1306,17 mind,dawnbreaker,4450,-465,14544,16893,-2349,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810991986,NGX,Tundra,Radiant,胜,1,97,tiny,24,4382,Last Call,kez,5166,-784,not human (животное),largo,3723,659,17213,15855,1358,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810991986,Tundra,NGX,Dire,负,0,Last Call,kez,25,5166,97,tiny,4382,784,@,tidehunter,4941,225,15855,17213,-1358,1/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811000876,RKX,PlayTime,Radiant,负,0,'MC,terrorblade,20,3986,`b,monkey_king,4873,-887,,doom_bringer,4212,-226,16013,18961,-2948,2/2/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811000876,PlayTime,RKX,Dire,胜,1,`b,monkey_king,21,4873,'MC,terrorblade,3986,887,underrated,slardar,3922,951,18961,16013,2948,2/0/5,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810989536,PV,XG,Radiant,胜,1,destroy,tiny,23,3803,区,lone_druid,4083,-280,pՌ,bristleback,4250,-447,14395,15453,-1058,1/1/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8810989536,XG,PV,Dire,负,0,区,lone_druid,17,4083,destroy,tiny,3803,280,strafe instructor,dawnbreaker,3360,723,15453,14395,1058,0/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811075585,Tundra,NGX,Radiant,胜,1,Last Call,windrunner,20,4018,8,tiny,4893,-875,@zW,magnataur,3722,296,16412,15919,493,2/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811075585,NGX,Tundra,Dire,负,0,8,tiny,27,4893,Last Call,windrunner,4018,875,not human (животное),largo,3770,1123,15919,16412,-493,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811095968,PV,XG,Radiant,胜,1,destroy,muerta,30,4280,慖,phantom_assassin,4299,-19,0V,slardar,3089,1191,16418,14608,1810,0/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811095968,XG,PV,Dire,负,0,慖,phantom_assassin,31,4299,destroy,muerta,4280,19,strafe instructor,beastmaster,4185,114,14608,16418,-1810,1/2/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811620119,Aurora,EX-HERO,Radiant,胜,1,6,tiny,19,4455,.tv/yumadota2,alchemist,4465,-10,GAMBOT-PARIS,viper,3179,1276,16740,13805,2935,2/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811620119,EX-HERO,Aurora,Dire,负,0,.tv/yumadota2,alchemist,19,4465,6,tiny,4455,10,Shenorita`,doom_bringer,4499,-34,13805,16740,-2935,1/0/0,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811618959,Liquid,VP,Radiant,胜,1,yondaime,bristleback,34,4760,nokia,terrorblade,3597,1163,saberlight,dawnbreaker,3616,1144,16756,15039,1717,1/1/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811618959,VP,Liquid,Dire,负,0,nokia,terrorblade,23,3597,yondaime,bristleback,4760,-1163,50centaur,abyssal_underlord,3580,17,15039,16756,-1717,0/3/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811618995,VG,FLCN,Radiant,负,0,],drow_ranger,23,4057,I m Going To Be The Best Carry,lone_druid,4419,-362,YeS signature player,shredder,3987,70,17071,16280,791,0/2/6,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811618995,FLCN,VG,Dire,胜,1,I m Going To Be The Best Carry,lone_druid,28,4419,],drow_ranger,4057,362,,beastmaster,4319,100,16280,17071,-791,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811618989,TSpirit,GL,Radiant,胜,1,w_,tiny,24,4393,鬼,kez,4465,-72,помойка,doom_bringer,3899,494,13716,15565,-1849,1/0/2,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811618989,GL,TSpirit,Dire,负,0,鬼,kez,20,4465,w_,tiny,4393,72,,largo,2962,1503,15565,13716,1849,2/1/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811683230,VP,Liquid,Radiant,负,0,nokia,kez,25,4020,yondaime,muerta,4621,-601,50centaur,bristleback,4187,-167,14620,16318,-1698,0/0/1,league_roster,league_roster,league_roster
19696,DreamLeague Season 29,8811683230,Liquid,VP,Dire,胜,1,yondaime,muerta,32,4621,nokia,kez,4020,601,saberlight,kunkka,3068,1553,16318,14620,1698,2/0/1,league_roster,league_roster,league_roster
